# E  sum  T1  T2  T3 ...
 -2.6176   0.0850   0.0283   0.0283   0.0284
 -2.5926   0.0826   0.0275   0.0275   0.0276
 -2.5676   0.0804   0.0268   0.0268   0.0269
 -2.5425   0.0783   0.0261   0.0261   0.0262
 -2.5175   0.0763   0.0254   0.0254   0.0255
 -2.4925   0.0744   0.0248   0.0248   0.0249
 -2.4675   0.0726   0.0242   0.0242   0.0243
 -2.4424   0.0709   0.0236   0.0236   0.0237
 -2.4174   0.0692   0.0230   0.0230   0.0231
 -2.3924   0.0676   0.0225   0.0225   0.0226
 -2.3674   0.0661   0.0220   0.0220   0.0221
 -2.3423   0.0647   0.0215   0.0215   0.0216
 -2.3173   0.0633   0.0211   0.0211   0.0211
 -2.2923   0.0620   0.0206   0.0206   0.0207
 -2.2673   0.0607   0.0202   0.0202   0.0203
 -2.2422   0.0595   0.0198   0.0198   0.0199
 -2.2172   0.0583   0.0194   0.0194   0.0195
 -2.1922   0.0572   0.0190   0.0190   0.0191
 -2.1672   0.0561   0.0187   0.0187   0.0188
 -2.1421   0.0551   0.0183   0.0183   0.0184
 -2.1171   0.0541   0.0180   0.0180   0.0181
 -2.0921   0.0532   0.0177   0.0177   0.0178
 -2.0671   0.0523   0.0174   0.0174   0.0175
 -2.0420   0.0514   0.0171   0.0171   0.0172
 -2.0170   0.0505   0.0168   0.0168   0.0169
 -1.9920   0.0497   0.0166   0.0166   0.0166
 -1.9670   0.0490   0.0163   0.0163   0.0164
 -1.9419   0.0482   0.0160   0.0160   0.0161
 -1.9169   0.0475   0.0158   0.0158   0.0159
 -1.8919   0.0468   0.0156   0.0156   0.0157
 -1.8669   0.0462   0.0154   0.0154   0.0155
 -1.8418   0.0455   0.0151   0.0151   0.0153
 -1.8168   0.0449   0.0149   0.0149   0.0151
 -1.7918   0.0444   0.0147   0.0147   0.0149
 -1.7668   0.0438   0.0146   0.0146   0.0147
 -1.7417   0.0433   0.0144   0.0144   0.0145
 -1.7167   0.0428   0.0142   0.0142   0.0144
 -1.6917   0.0423   0.0141   0.0141   0.0142
 -1.6667   0.0419   0.0139   0.0139   0.0141
 -1.6416   0.0414   0.0138   0.0138   0.0139
